resultId,raceId,driverId,constructorId,number,grid,finishPosition,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,forename,surname,driverName,gridPosition,Grand Prix,year
23935,996,843,5,28,20,14,14,14,0.0,52,\N,\N,40,15,96.839,217.176,11,Brendon,Hartley,Brendon Hartley,17.0,French Grand Prix,2018
23936,996,845,3,35,18,15,15,15,0.0,52,\N,\N,35,16,98.3,213.949,11,Sergey,Sirotkin,Sergey Sirotkin,19.0,French Grand Prix,2018
23937,996,4,1,14,16,16,16,16,0.0,50,\N,\N,48,6,95.133,221.071,36,Fernando,Alonso,Fernando Alonso,16.0,French Grand Prix,2018
23938,996,840,3,18,19,17,17,17,0.0,48,\N,\N,35,18,98.319,213.907,29,Lance,Stroll,Lance Stroll,20.0,French Grand Prix,2018
23939,996,815,10,11,13,\N,R,18,0.0,27,\N,\N,25,17,98.319,213.907,5,Sergio,Pérez,Sergio Pérez,13.0,French Grand Prix,2018
23940,996,839,10,31,11,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4,Esteban,Ocon,Esteban Ocon,11.0,French Grand Prix,2018
23941,996,842,5,10,14,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,Pierre,Gasly,Pierre Gasly,14.0,French Grand Prix,2018
23942,997,830,9,33,4,1,1,1,25.0,71,21:56.0,4916024,70,4,67.442,230.491,1,Max,Verstappen,Max Verstappen,5.0,Austrian Grand Prix,2018
23943,997,8,6,7,3,2,2,2,18.0,71,1.504,4917528,71,1,66.957,232.16,1,Kimi,Räikkönen,Kimi Räikkönen,4.0,Austrian Grand Prix,2018
23944,997,20,6,5,6,3,3,3,15.0,71,3.181,4919205,67,2,67.082,231.728,1,Sebastian,Vettel,Sebastian Vettel,3.0,Austrian Grand Prix,2018
23945,997,154,210,8,5,4,4,4,12.0,70,\N,\N,17,16,69.071,225.055,11,Romain,Grosjean,Romain Grosjean,6.0,Austrian Grand Prix,2018
23946,997,825,210,20,8,5,5,5,10.0,70,\N,\N,70,7,68.476,227.01,11,Kevin,Magnussen,Kevin Magnussen,8.0,Austrian Grand Prix,2018
23947,997,839,10,31,11,6,6,6,8.0,70,\N,\N,64,11,68.85,225.777,11,Esteban,Ocon,Esteban Ocon,11.0,Austrian Grand Prix,2018
23948,997,815,10,11,16,7,7,7,6.0,70,\N,\N,66,8,68.504,226.918,11,Sergio,Pérez,Sergio Pérez,17.0,Austrian Grand Prix,2018
23949,997,4,1,14,13,8,8,8,4.0,70,\N,\N,69,9,68.661,226.399,11,Fernando,Alonso,Fernando Alonso,14.0,Austrian Grand Prix,2018
23950,997,844,15,16,18,9,9,9,2.0,70,\N,\N,68,14,69.006,225.267,11,Charles,Leclerc,Charles Leclerc,13.0,Austrian Grand Prix,2018
23951,997,828,15,9,20,10,10,10,1.0,70,\N,\N,67,6,68.216,227.876,11,Marcus,Ericsson,Marcus Ericsson,20.0,Austrian Grand Prix,2018
23952,997,842,5,10,12,11,11,11,0.0,70,\N,\N,38,19,69.295,224.327,11,Pierre,Gasly,Pierre Gasly,12.0,Austrian Grand Prix,2018
23953,997,832,4,55,9,12,12,12,0.0,70,\N,\N,37,10,68.766,226.053,11,Carlos,Sainz,Carlos Sainz,9.0,Austrian Grand Prix,2018
23954,997,845,3,35,17,13,13,13,0.0,69,\N,\N,64,13,68.971,225.381,12,Sergey,Sirotkin,Sergey Sirotkin,18.0,Austrian Grand Prix,2018
23955,997,840,3,18,14,14,14,14,0.0,69,\N,\N,68,18,69.203,224.626,12,Lance,Stroll,Lance Stroll,15.0,Austrian Grand Prix,2018
23956,997,838,1,2,15,15,15,15,0.0,65,\N,\N,63,12,68.894,225.633,130,Stoffel,Vandoorne,Stoffel Vandoorne,16.0,Austrian Grand Prix,2018
23957,997,1,131,44,2,\N,R,16,0.0,62,\N,\N,58,3,67.241,231.18,32,Lewis,Hamilton,Lewis Hamilton,2.0,Austrian Grand Prix,2018
23958,997,843,5,28,19,\N,R,17,0.0,54,\N,\N,42,17,69.171,224.73,9,Brendon,Hartley,Brendon Hartley,19.0,Austrian Grand Prix,2018
23959,997,817,9,3,7,\N,R,18,0.0,53,\N,\N,46,5,67.591,229.983,43,Daniel,Ricciardo,Daniel Ricciardo,7.0,Austrian Grand Prix,2018
23960,997,822,131,77,1,\N,R,19,0.0,13,\N,\N,12,15,69.044,225.143,9,Valtteri,Bottas,Valtteri Bottas,1.0,Austrian Grand Prix,2018
23961,997,807,4,27,10,\N,R,20,0.0,11,\N,\N,7,20,70.38,220.869,5,Nico,Hülkenberg,Nico Hülkenberg,10.0,Austrian Grand Prix,2018
23962,998,20,6,5,2,1,1,1,25.0,52,27:29.8,5249784,47,1,90.696,233.831,1,Sebastian,Vettel,Sebastian Vettel,2.0,British Grand Prix,2018
23963,998,1,131,44,1,2,2,2,18.0,52,2.264,5252048,52,3,91.245,232.424,1,Lewis,Hamilton,Lewis Hamilton,1.0,British Grand Prix,2018
23964,998,8,6,7,3,3,3,3,15.0,52,3.652,5253436,51,2,90.795,233.576,1,Kimi,Räikkönen,Kimi Räikkönen,3.0,British Grand Prix,2018
23965,998,822,131,77,4,4,4,4,12.0,52,8.883,5258667,43,4,91.377,232.089,1,Valtteri,Bottas,Valtteri Bottas,4.0,British Grand Prix,2018
23966,998,817,9,3,6,5,5,5,10.0,52,9.5,5259284,46,5,91.589,231.551,1,Daniel,Ricciardo,Daniel Ricciardo,6.0,British Grand Prix,2018
23967,998,807,4,27,11,6,6,6,8.0,52,28.22,5278004,48,7,93.405,227.049,1,Nico,Hülkenberg,Nico Hülkenberg,11.0,British Grand Prix,2018
23968,998,839,10,31,10,7,7,7,6.0,52,29.93,5279714,48,13,93.606,226.562,1,Esteban,Ocon,Esteban Ocon,10.0,British Grand Prix,2018
23969,998,4,1,14,13,8,8,8,4.0,52,31.115,5280899,52,10,93.482,226.862,1,Fernando,Alonso,Fernando Alonso,13.0,British Grand Prix,2018
23970,998,825,210,20,7,9,9,9,2.0,52,33.188,5282972,48,12,93.604,226.567,1,Kevin,Magnussen,Kevin Magnussen,7.0,British Grand Prix,2018
23971,998,815,10,11,12,10,10,10,1.0,52,34.708,5284492,48,9,93.472,226.887,1,Sergio,Pérez,Sergio Pérez,12.0,British Grand Prix,2018
23972,998,838,1,2,17,11,11,11,0.0,52,35.774,5285558,48,11,93.551,226.695,1,Stoffel,Vandoorne,Stoffel Vandoorne,17.0,British Grand Prix,2018
23973,998,840,3,18,19,12,12,12,0.0,52,38.106,5287890,48,15,93.869,225.927,1,Lance,Stroll,Lance Stroll,19.0,British Grand Prix,2018
23974,998,842,5,10,14,13,13,13,0.0,52,39.129,5288913,48,8,93.465,226.904,1,Pierre,Gasly,Pierre Gasly,14.0,British Grand Prix,2018
23975,998,845,3,35,18,14,14,14,0.0,52,48.113,5297897,52,18,94.62,224.134,1,Sergey,Sirotkin,Sergey Sirotkin,18.0,British Grand Prix,2018
23982,998,843,5,28,0,\N,R,20,0.0,1,\N,\N,\N,0,\N,\N,131,Brendon,Hartley,Brendon Hartley,20.0,British Grand Prix,2018
23977,998,830,9,33,5,\N,R,15,0.0,46,\N,\N,42,6,92.007,230.499,23,Max,Verstappen,Max Verstappen,5.0,British Grand Prix,2018
23978,998,154,210,8,8,\N,R,16,0.0,37,\N,\N,28,16,94.391,224.678,4,Romain,Grosjean,Romain Grosjean,8.0,British Grand Prix,2018
23979,998,832,4,55,16,\N,R,17,0.0,37,\N,\N,25,17,94.602,224.177,4,Carlos,Sainz,Carlos Sainz,16.0,British Grand Prix,2018
23980,998,828,15,9,15,\N,R,18,0.0,31,\N,\N,26,14,93.675,226.395,3,Marcus,Ericsson,Marcus Ericsson,15.0,British Grand Prix,2018
23981,998,844,15,16,9,\N,R,19,0.0,18,\N,\N,3,19,95.209,222.747,27,Charles,Leclerc,Charles Leclerc,9.0,British Grand Prix,2018
23983,999,1,131,44,14,1,1,1,25.0,67,32:29.8,5549845,66,1,75.545,217.968,1,Lewis,Hamilton,Lewis Hamilton,14.0,German Grand Prix,2018
23984,999,822,131,77,2,2,2,2,18.0,67,4.535,5554380,65,2,75.721,217.461,1,Valtteri,Bottas,Valtteri Bottas,2.0,German Grand Prix,2018
23985,999,8,6,7,3,3,3,3,15.0,67,6.732,5556577,64,4,75.99,216.691,1,Kimi,Räikkönen,Kimi Räikkönen,3.0,German Grand Prix,2018
23986,999,830,9,33,4,4,4,4,12.0,67,7.654,5557499,66,3,75.852,217.085,1,Max,Verstappen,Max Verstappen,4.0,German Grand Prix,2018
23987,999,807,4,27,7,5,5,5,10.0,67,26.609,5576454,66,16,77.91,211.351,1,Nico,Hülkenberg,Nico Hülkenberg,7.0,German Grand Prix,2018
23988,999,154,210,8,6,6,6,6,8.0,67,28.871,5578716,66,5,76.716,214.641,1,Romain,Grosjean,Romain Grosjean,6.0,German Grand Prix,2018
23989,999,815,10,11,10,7,7,7,6.0,67,30.556,5580401,66,15,77.867,211.468,1,Sergio,Pérez,Sergio Pérez,10.0,German Grand Prix,2018
23990,999,839,10,31,15,8,8,8,4.0,67,31.75,5581595,64,17,77.941,211.267,1,Esteban,Ocon,Esteban Ocon,16.0,German Grand Prix,2018
23991,999,828,15,9,13,9,9,9,2.0,67,32.362,5582207,65,12,77.745,211.8,1,Marcus,Ericsson,Marcus Ericsson,13.0,German Grand Prix,2018
23992,999,843,5,28,17,10,10,10,1.0,67,34.197,5584042,66,9,77.681,211.974,1,Brendon,Hartley,Brendon Hartley,18.0,German Grand Prix,2018
23993,999,825,210,20,5,11,11,11,0.0,67,34.919,5584764,66,10,77.697,211.93,1,Kevin,Magnussen,Kevin Magnussen,5.0,German Grand Prix,2018
23994,999,832,4,55,8,12,12,12,0.0,67,43.069,5592914,63,7,77.43,212.661,1,Carlos,Sainz,Carlos Sainz,8.0,German Grand Prix,2018
23995,999,838,1,2,19,13,13,13,0.0,67,46.617,5596462,67,8,77.537,212.368,1,Stoffel,Vandoorne,Stoffel Vandoorne,20.0,German Grand Prix,2018
23996,999,842,5,10,16,14,14,14,0.0,66,\N,\N,66,13,77.762,211.753,11,Pierre,Gasly,Pierre Gasly,17.0,German Grand Prix,2018
23997,999,844,15,16,9,15,15,15,0.0,66,\N,\N,64,14,77.852,211.509,11,Charles,Leclerc,Charles Leclerc,9.0,German Grand Prix,2018
23998,999,4,1,14,11,16,16,16,0.0,65,\N,\N,60,11,77.741,211.811,31,Fernando,Alonso,Fernando Alonso,11.0,German Grand Prix,2018
23999,999,840,3,18,18,\N,R,17,0.0,53,\N,\N,35,19,78.861,208.802,5,Lance,Stroll,Lance Stroll,19.0,German Grand Prix,2018
24000,999,20,6,5,1,\N,R,18,0.0,51,\N,\N,39,6,77.29,213.046,3,Sebastian,Vettel,Sebastian Vettel,1.0,German Grand Prix,2018
24001,999,845,3,35,12,\N,R,19,0.0,51,\N,\N,36,20,78.934,208.609,5,Sergey,Sirotkin,Sergey Sirotkin,12.0,German Grand Prix,2018
24002,999,817,9,3,20,\N,R,20,0.0,27,\N,\N,22,18,78.262,210.4,5,Daniel,Ricciardo,Daniel Ricciardo,15.0,German Grand Prix,2018
24003,1000,1,131,44,1,1,1,1,25.0,70,37:16.4,5836427,63,4,81.107,194.454,1,Lewis,Hamilton,Lewis Hamilton,1.0,Hungarian Grand Prix,2018
24004,1000,20,6,5,4,2,2,2,18.0,70,17.123,5853550,70,2,80.056,197.007,1,Sebastian,Vettel,Sebastian Vettel,4.0,Hungarian Grand Prix,2018
24005,1000,8,6,7,3,3,3,3,15.0,70,20.101,5856528,55,3,80.292,196.428,1,Kimi,Räikkönen,Kimi Räikkönen,3.0,Hungarian Grand Prix,2018
24006,1000,817,9,3,12,4,4,4,12.0,70,46.419,5882846,46,1,80.012,197.115,1,Daniel,Ricciardo,Daniel Ricciardo,12.0,Hungarian Grand Prix,2018
24007,1000,822,131,77,2,5,5,5,10.0,70,50,5886427,39,8,81.736,192.957,1,Valtteri,Bottas,Valtteri Bottas,2.0,Hungarian Grand Prix,2018
24008,1000,842,5,10,6,6,6,6,8.0,70,+1:13.273,5909700,64,7,81.685,193.078,1,Pierre,Gasly,Pierre Gasly,6.0,Hungarian Grand Prix,2018
24009,1000,825,210,20,9,7,7,7,6.0,69,\N,\N,60,6,81.302,193.987,11,Kevin,Magnussen,Kevin Magnussen,9.0,Hungarian Grand Prix,2018
24010,1000,4,1,14,11,8,8,8,4.0,69,\N,\N,68,9,82.09,192.125,11,Fernando,Alonso,Fernando Alonso,11.0,Hungarian Grand Prix,2018
24011,1000,832,4,55,5,9,9,9,2.0,69,\N,\N,58,13,82.774,190.538,11,Carlos,Sainz,Carlos Sainz,5.0,Hungarian Grand Prix,2018
24012,1000,154,210,8,10,10,10,10,1.0,69,\N,\N,58,10,82.606,190.925,11,Romain,Grosjean,Romain Grosjean,10.0,Hungarian Grand Prix,2018
24013,1000,843,5,28,8,11,11,11,0.0,69,\N,\N,62,11,82.612,190.911,11,Brendon,Hartley,Brendon Hartley,8.0,Hungarian Grand Prix,2018
24014,1000,807,4,27,13,12,12,12,0.0,69,\N,\N,69,5,81.261,194.085,11,Nico,Hülkenberg,Nico Hülkenberg,13.0,Hungarian Grand Prix,2018
24015,1000,839,10,31,18,13,13,13,0.0,69,\N,\N,63,14,82.876,190.303,11,Esteban,Ocon,Esteban Ocon,18.0,Hungarian Grand Prix,2018
24016,1000,815,10,11,19,14,14,14,0.0,69,\N,\N,56,16,83.263,189.419,11,Sergio,Pérez,Sergio Pérez,19.0,Hungarian Grand Prix,2018
24017,1000,828,15,9,14,15,15,15,0.0,68,\N,\N,53,17,83.671,188.495,12,Marcus,Ericsson,Marcus Ericsson,14.0,Hungarian Grand Prix,2018
24018,1000,845,3,35,20,16,16,16,0.0,68,\N,\N,53,18,83.708,188.412,12,Sergey,Sirotkin,Sergey Sirotkin,20.0,Hungarian Grand Prix,2018
24019,1000,840,3,18,15,17,17,17,0.0,68,\N,\N,51,12,82.66,190.8,12,Lance,Stroll,Lance Stroll,15.0,Hungarian Grand Prix,2018
24020,1000,838,1,2,16,\N,R,18,0.0,49,\N,\N,46,15,83.077,189.843,6,Stoffel,Vandoorne,Stoffel Vandoorne,16.0,Hungarian Grand Prix,2018
24021,1000,830,9,33,7,\N,R,19,0.0,5,\N,\N,5,19,83.985,187.79,75,Max,Verstappen,Max Verstappen,7.0,Hungarian Grand Prix,2018
24022,1000,844,15,16,17,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,22,Charles,Leclerc,Charles Leclerc,17.0,Hungarian Grand Prix,2018
24023,1001,20,6,5,2,1,1,1,25.0,44,23:34.5,5014476,25,2,106.644,236.435,1,Sebastian,Vettel,Sebastian Vettel,2.0,Belgian Grand Prix,2018
24024,1001,1,131,44,1,2,2,2,18.0,44,11.061,5025537,23,3,106.721,236.264,1,Lewis,Hamilton,Lewis Hamilton,1.0,Belgian Grand Prix,2018
24025,1001,830,9,33,7,3,3,3,15.0,44,31.372,5045848,36,4,106.946,235.767,1,Max,Verstappen,Max Verstappen,7.0,Belgian Grand Prix,2018
24026,1001,822,131,77,19,4,4,4,12.0,44,+1:03.605,5078081,32,1,106.286,237.231,1,Valtteri,Bottas,Valtteri Bottas,10.0,Belgian Grand Prix,2018
24027,1001,815,10,11,4,5,5,5,10.0,44,+1:11.023,5085499,38,7,108.08,233.293,1,Sergio,Pérez,Sergio Pérez,4.0,Belgian Grand Prix,2018
24028,1001,839,10,31,3,6,6,6,8.0,44,+1:19.520,5093996,35,6,108.078,233.298,1,Esteban,Ocon,Esteban Ocon,3.0,Belgian Grand Prix,2018
24029,1001,154,210,8,5,7,7,7,6.0,44,+1:25.953,5100429,35,8,108.283,232.856,1,Romain,Grosjean,Romain Grosjean,5.0,Belgian Grand Prix,2018
24030,1001,825,210,20,9,8,8,8,4.0,44,+1:27.639,5102115,36,5,107.937,233.602,1,Kevin,Magnussen,Kevin Magnussen,9.0,Belgian Grand Prix,2018
24031,1001,842,5,10,10,9,9,9,2.0,44,+1:45.892,5120368,36,9,108.588,232.202,1,Pierre,Gasly,Pierre Gasly,11.0,Belgian Grand Prix,2018
24032,1001,828,15,9,13,10,10,10,1.0,43,\N,\N,35,11,108.694,231.976,11,Marcus,Ericsson,Marcus Ericsson,14.0,Belgian Grand Prix,2018
24033,1001,832,4,55,14,11,11,11,0.0,43,\N,\N,32,10,108.67,232.027,11,Carlos,Sainz,Carlos Sainz,16.0,Belgian Grand Prix,2018
24034,1001,845,3,35,16,12,12,12,0.0,43,\N,\N,42,14,109.113,231.085,11,Sergey,Sirotkin,Sergey Sirotkin,18.0,Belgian Grand Prix,2018
24035,1001,840,3,18,17,13,13,13,0.0,43,\N,\N,39,16,109.287,230.717,11,Lance,Stroll,Lance Stroll,19.0,Belgian Grand Prix,2018
24036,1001,843,5,28,11,14,14,14,0.0,43,\N,\N,33,12,108.756,231.843,11,Brendon,Hartley,Brendon Hartley,12.0,Belgian Grand Prix,2018
24037,1001,838,1,2,18,15,15,15,0.0,43,\N,\N,38,13,108.956,231.418,11,Stoffel,Vandoorne,Stoffel Vandoorne,20.0,Belgian Grand Prix,2018
24038,1001,817,9,3,8,\N,R,16,0.0,28,\N,\N,27,15,109.242,230.812,31,Daniel,Ricciardo,Daniel Ricciardo,8.0,Belgian Grand Prix,2018
24039,1001,8,6,7,6,\N,R,17,0.0,8,\N,\N,6,17,114.32,220.559,23,Kimi,Räikkönen,Kimi Räikkönen,6.0,Belgian Grand Prix,2018
24040,1001,844,15,16,12,\N,R,18,0.0,0,\N,\N,\N,0,\N,\N,3,Charles,Leclerc,Charles Leclerc,13.0,Belgian Grand Prix,2018
24041,1001,4,1,14,15,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,3,Fernando,Alonso,Fernando Alonso,17.0,Belgian Grand Prix,2018
24042,1001,807,4,27,20,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,3,Nico,Hülkenberg,Nico Hülkenberg,15.0,Belgian Grand Prix,2018
24043,1002,1,131,44,3,1,1,1,25.0,53,16:54.5,4614484,30,1,82.497,252.794,1,Lewis,Hamilton,Lewis Hamilton,3.0,Italian Grand Prix,2018
24044,1002,8,6,7,1,2,2,2,18.0,53,8.705,4623189,28,4,83.515,249.713,1,Kimi,Räikkönen,Kimi Räikkönen,1.0,Italian Grand Prix,2018
24045,1002,822,131,77,4,3,3,3,15.0,53,14.066,4628550,39,3,82.907,251.544,1,Valtteri,Bottas,Valtteri Bottas,4.0,Italian Grand Prix,2018
24046,1002,20,6,5,2,4,4,4,12.0,53,16.151,4630635,51,2,82.505,252.77,1,Sebastian,Vettel,Sebastian Vettel,2.0,Italian Grand Prix,2018
24047,1002,830,9,33,5,5,5,5,10.0,53,18.208,4632692,41,6,83.609,249.432,1,Max,Verstappen,Max Verstappen,5.0,Italian Grand Prix,2018
24048,1002,839,10,31,8,6,6,6,8.0,53,57.761,4672245,48,12,84.243,247.555,1,Esteban,Ocon,Esteban Ocon,8.0,Italian Grand Prix,2018
24049,1002,815,10,11,14,7,7,7,6.0,53,58.678,4673162,44,11,84.179,247.743,1,Sergio,Pérez,Sergio Pérez,16.0,Italian Grand Prix,2018
24050,1002,832,4,55,7,8,8,8,4.0,53,+1:18.140,4692624,43,5,83.529,249.671,1,Carlos,Sainz,Carlos Sainz,7.0,Italian Grand Prix,2018
24051,1002,840,3,18,10,9,9,9,2.0,52,\N,\N,52,9,84.056,248.106,11,Lance,Stroll,Lance Stroll,10.0,Italian Grand Prix,2018
24052,1002,845,3,35,12,10,10,10,1.0,52,\N,\N,39,14,84.58,246.568,11,Sergey,Sirotkin,Sergey Sirotkin,12.0,Italian Grand Prix,2018
24053,1002,844,15,16,15,11,11,11,0.0,52,\N,\N,52,8,83.768,248.959,11,Charles,Leclerc,Charles Leclerc,17.0,Italian Grand Prix,2018
24054,1002,838,1,2,17,12,12,12,0.0,52,\N,\N,52,13,84.504,246.79,11,Stoffel,Vandoorne,Stoffel Vandoorne,20.0,Italian Grand Prix,2018
24055,1002,807,4,27,20,13,13,13,0.0,52,\N,\N,47,16,84.772,246.01,11,Nico,Hülkenberg,Nico Hülkenberg,14.0,Italian Grand Prix,2018
24056,1002,842,5,10,9,14,14,14,0.0,52,\N,\N,47,10,84.059,248.097,11,Pierre,Gasly,Pierre Gasly,9.0,Italian Grand Prix,2018
24057,1002,828,15,9,18,15,15,15,0.0,52,\N,\N,46,15,84.767,246.024,11,Marcus,Ericsson,Marcus Ericsson,19.0,Italian Grand Prix,2018
24058,1002,825,210,20,11,16,16,16,0.0,52,\N,\N,44,7,83.768,248.959,11,Kevin,Magnussen,Kevin Magnussen,11.0,Italian Grand Prix,2018
24059,1002,817,9,3,19,\N,R,17,0.0,23,\N,\N,46,18,85.692,243.369,5,Daniel,Ricciardo,Daniel Ricciardo,15.0,Italian Grand Prix,2018
24060,1002,4,1,14,13,\N,R,18,0.0,9,\N,\N,18,17,85.229,244.691,5,Fernando,Alonso,Fernando Alonso,13.0,Italian Grand Prix,2018
24061,1002,843,5,28,16,\N,R,19,0.0,0,\N,\N,6,19,87.009,239.685,23,Brendon,Hartley,Brendon Hartley,18.0,Italian Grand Prix,2018
24062,1002,154,210,8,6,\N,D,20,0.0,53,56.32,4670804,\N,0,\N,\N,2,Romain,Grosjean,Romain Grosjean,6.0,Italian Grand Prix,2018
24063,1003,1,131,44,1,1,1,1,25.0,61,51:11.6,6671611,56,2,102.913,177.108,1,Lewis,Hamilton,Lewis Hamilton,1.0,Singapore Grand Prix,2018
24064,1003,830,9,33,2,2,2,2,18.0,61,8.961,6680572,54,5,103.345,176.368,1,Max,Verstappen,Max Verstappen,2.0,Singapore Grand Prix,2018
24065,1003,20,6,5,3,3,3,3,15.0,61,39.984,6711595,48,6,104.669,174.137,1,Sebastian,Vettel,Sebastian Vettel,3.0,Singapore Grand Prix,2018
24066,1003,822,131,77,4,4,4,4,12.0,61,51.93,6723541,42,8,104.72,174.052,1,Valtteri,Bottas,Valtteri Bottas,4.0,Singapore Grand Prix,2018
24067,1003,8,6,7,5,5,5,5,10.0,61,53.001,6724612,46,7,104.715,174.061,1,Kimi,Räikkönen,Kimi Räikkönen,5.0,Singapore Grand Prix,2018
24068,1003,817,9,3,6,6,6,6,8.0,61,53.982,6725593,59,3,103.12,176.753,1,Daniel,Ricciardo,Daniel Ricciardo,6.0,Singapore Grand Prix,2018
24069,1003,4,1,14,11,7,7,7,6.0,61,+1:43.001,6774612,57,4,103.164,176.677,1,Fernando,Alonso,Fernando Alonso,11.0,Singapore Grand Prix,2018
24070,1003,832,4,55,12,8,8,8,4.0,60,\N,\N,50,12,105.211,173.24,11,Carlos,Sainz,Carlos Sainz,12.0,Singapore Grand Prix,2018
24071,1003,844,15,16,13,9,9,9,2.0,60,\N,\N,57,11,105.203,173.253,11,Charles,Leclerc,Charles Leclerc,13.0,Singapore Grand Prix,2018
24072,1003,807,4,27,10,10,10,10,1.0,60,\N,\N,53,19,106.093,171.8,11,Nico,Hülkenberg,Nico Hülkenberg,10.0,Singapore Grand Prix,2018
24073,1003,828,15,9,14,11,11,11,0.0,60,\N,\N,50,10,105.169,173.309,11,Marcus,Ericsson,Marcus Ericsson,14.0,Singapore Grand Prix,2018
24074,1003,838,1,2,18,12,12,12,0.0,60,\N,\N,50,14,105.555,172.675,11,Stoffel,Vandoorne,Stoffel Vandoorne,18.0,Singapore Grand Prix,2018
24075,1003,842,5,10,15,13,13,13,0.0,60,\N,\N,56,18,106.063,171.848,11,Pierre,Gasly,Pierre Gasly,15.0,Singapore Grand Prix,2018
24076,1003,840,3,18,20,14,14,14,0.0,60,\N,\N,53,17,106.033,171.897,11,Lance,Stroll,Lance Stroll,20.0,Singapore Grand Prix,2018
24077,1003,154,210,8,8,15,15,15,0.0,60,\N,\N,57,16,105.904,172.106,11,Romain,Grosjean,Romain Grosjean,8.0,Singapore Grand Prix,2018
24078,1003,815,10,11,7,16,16,16,0.0,60,\N,\N,48,13,105.389,172.947,11,Sergio,Pérez,Sergio Pérez,7.0,Singapore Grand Prix,2018
24079,1003,843,5,28,17,17,17,17,0.0,60,\N,\N,38,9,104.889,173.772,11,Brendon,Hartley,Brendon Hartley,17.0,Singapore Grand Prix,2018
24080,1003,825,210,20,16,18,18,18,0.0,59,\N,\N,50,1,101.905,178.86,12,Kevin,Magnussen,Kevin Magnussen,16.0,Singapore Grand Prix,2018
24081,1003,845,3,35,19,19,19,19,0.0,59,\N,\N,48,15,105.902,172.11,12,Sergey,Sirotkin,Sergey Sirotkin,19.0,Singapore Grand Prix,2018
24082,1003,839,10,31,9,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,Esteban,Ocon,Esteban Ocon,9.0,Singapore Grand Prix,2018
24083,1004,1,131,44,2,1,1,1,25.0,53,27:25.2,5245181,50,2,95.916,219.492,1,Lewis,Hamilton,Lewis Hamilton,2.0,Russian Grand Prix,2018
24084,1004,822,131,77,1,2,2,2,18.0,53,2.545,5247726,50,1,95.861,219.617,1,Valtteri,Bottas,Valtteri Bottas,1.0,Russian Grand Prix,2018
24085,1004,20,6,5,3,3,3,3,15.0,53,7.487,5252668,50,3,95.99,219.322,1,Sebastian,Vettel,Sebastian Vettel,3.0,Russian Grand Prix,2018
24086,1004,8,6,7,4,4,4,4,12.0,53,16.543,5261724,47,6,96.611,217.913,1,Kimi,Räikkönen,Kimi Räikkönen,4.0,Russian Grand Prix,2018
24087,1004,830,9,33,19,5,5,5,10.0,53,31.016,5276197,45,4,96.283,218.655,1,Max,Verstappen,Max Verstappen,11.0,Russian Grand Prix,2018
24088,1004,817,9,3,18,6,6,6,8.0,53,+1:20.451,5325632,41,5,96.345,218.514,1,Daniel,Ricciardo,Daniel Ricciardo,12.0,Russian Grand Prix,2018
24089,1004,844,15,16,7,7,7,7,6.0,53,+1:38.390,5343571,52,9,98.107,214.59,1,Charles,Leclerc,Charles Leclerc,7.0,Russian Grand Prix,2018
24090,1004,825,210,20,5,8,8,8,4.0,52,\N,\N,52,8,98.015,214.791,11,Kevin,Magnussen,Kevin Magnussen,5.0,Russian Grand Prix,2018
24091,1004,839,10,31,6,9,9,9,2.0,52,\N,\N,52,12,98.366,214.025,11,Esteban,Ocon,Esteban Ocon,6.0,Russian Grand Prix,2018
24092,1004,815,10,11,8,10,10,10,1.0,52,\N,\N,47,11,98.3,214.168,11,Sergio,Pérez,Sergio Pérez,8.0,Russian Grand Prix,2018
24093,1004,154,210,8,9,11,11,11,0.0,52,\N,\N,46,10,98.244,214.29,11,Romain,Grosjean,Romain Grosjean,9.0,Russian Grand Prix,2018
24094,1004,807,4,27,12,12,12,12,0.0,52,\N,\N,52,13,99.108,212.422,11,Nico,Hülkenberg,Nico Hülkenberg,15.0,Russian Grand Prix,2018
24095,1004,828,15,9,10,13,13,13,0.0,52,\N,\N,39,7,97.931,214.975,11,Marcus,Ericsson,Marcus Ericsson,10.0,Russian Grand Prix,2018
24096,1004,4,1,14,16,14,14,14,0.0,52,\N,\N,44,15,99.59,211.394,11,Fernando,Alonso,Fernando Alonso,17.0,Russian Grand Prix,2018
24097,1004,840,3,18,14,15,15,15,0.0,52,\N,\N,44,14,99.435,211.724,11,Lance,Stroll,Lance Stroll,20.0,Russian Grand Prix,2018
24098,1004,838,1,2,15,16,16,16,0.0,51,\N,\N,41,18,99.922,210.692,12,Stoffel,Vandoorne,Stoffel Vandoorne,19.0,Russian Grand Prix,2018
24099,1004,832,4,55,11,17,17,17,0.0,51,\N,\N,35,16,99.731,211.095,12,Carlos,Sainz,Carlos Sainz,14.0,Russian Grand Prix,2018
