resultId,raceId,driverId,constructorId,number,grid,finishPosition,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,forename,surname,driverName,gridPosition,Grand Prix,year,totalPitTime_ms,totalPitTime_s,positionsChange,pitEffect
22193,902,828,207,9,20,,R,20,0.0,33,\N,\N,28,17,101.134,192.647,31,Marcus,Ericsson,Marcus Ericsson,21.0,Bahrain Grand Prix,2014,51186.0,51.186,,
22194,902,818,5,25,14,,R,21,0.0,18,\N,\N,16,19,101.65,191.669,31,Jean-Éric,Vergne,Jean-Éric Vergne,14.0,Bahrain Grand Prix,2014,59792.0,59.792,,
22195,902,16,15,99,22,,R,22,0.0,17,\N,\N,9,20,101.791,191.403,4,Adrian,Sutil,Adrian Sutil,18.0,Bahrain Grand Prix,2014,66040.0,66.04,,
22196,903,1,131,44,1,1.0,1,1,25.0,54,33:28.3,5608338,42,2,101.196,193.916,1,Lewis,Hamilton,Lewis Hamilton,1.0,Chinese Grand Prix,2014,46967.0,46.967,0.0,0.0
22197,903,3,131,6,4,2.0,2,2,18.0,54,18.062,5626400,39,1,100.402,195.45,1,Nico,Rosberg,Nico Rosberg,4.0,Chinese Grand Prix,2014,46366.0,46.366,2.0,0.04313505585989734
22198,903,4,6,14,5,3.0,3,3,15.0,54,23.604,5631942,48,4,102.081,192.235,1,Fernando,Alonso,Fernando Alonso,5.0,Chinese Grand Prix,2014,45723.0,45.723,2.0,0.04374166174572972
22199,903,817,9,3,2,4.0,4,4,12.0,54,27.136,5635474,39,3,101.473,193.387,1,Daniel,Ricciardo,Daniel Ricciardo,2.0,Chinese Grand Prix,2014,45684.0,45.684,-2.0,-0.043779003589878296
22200,903,20,9,1,3,5.0,5,5,10.0,54,47.778,5656116,37,5,102.169,192.07,1,Sebastian,Vettel,Sebastian Vettel,3.0,Chinese Grand Prix,2014,44816.0,44.816,-2.0,-0.04462691895751517
22201,903,807,10,27,8,6.0,6,6,8.0,54,54.295,5662633,33,10,102.624,191.218,1,Nico,Hülkenberg,Nico Hülkenberg,8.0,Chinese Grand Prix,2014,46202.0,46.202,2.0,0.04328816934331847
22202,903,822,3,77,7,7.0,7,7,6.0,54,55.697,5664035,52,11,102.66,191.151,1,Valtteri,Bottas,Valtteri Bottas,7.0,Chinese Grand Prix,2014,48419.0,48.419,0.0,0.0
22203,903,8,6,7,11,8.0,8,8,4.0,54,+1:16.335,5684673,34,8,102.3,191.824,1,Kimi,Räikkönen,Kimi Räikkönen,11.0,Chinese Grand Prix,2014,46285.0,46.285,3.0,0.06481581505887438
22204,903,815,10,11,16,9.0,9,9,2.0,54,+1:22.647,5690985,32,6,102.228,191.959,1,Sergio,Pérez,Sergio Pérez,16.0,Chinese Grand Prix,2014,46550.0,46.55,7.0,0.15037593984962408
22205,903,826,5,26,13,10.0,10,10,1.0,53,\N,\N,33,17,103.337,189.899,11,Daniil,Kvyat,Daniil Kvyat,13.0,Chinese Grand Prix,2014,47149.0,47.149,3.0,0.06362807270567775
22206,903,18,1,22,12,11.0,11,11,0.0,53,\N,\N,30,18,103.375,189.829,11,Jenson,Button,Jenson Button,12.0,Chinese Grand Prix,2014,44956.0,44.956,1.0,0.022243971883619536
22207,903,818,5,25,9,12.0,12,12,0.0,53,\N,\N,34,14,102.896,190.712,11,Jean-Éric,Vergne,Jean-Éric Vergne,9.0,Chinese Grand Prix,2014,48536.0,48.536,-3.0,-0.06180979067084226
22208,903,825,1,20,15,13.0,13,13,0.0,53,\N,\N,33,12,102.701,191.075,11,Kevin,Magnussen,Kevin Magnussen,15.0,Chinese Grand Prix,2014,46249.0,46.249,2.0,0.043244178252502756
22209,903,813,208,13,22,14.0,14,14,0.0,53,\N,\N,34,15,103.067,190.396,11,Pastor,Maldonado,Pastor Maldonado,22.0,Chinese Grand Prix,2014,47032.0,47.032,8.0,0.17009695526450078
22210,903,13,3,19,6,15.0,15,15,0.0,53,\N,\N,34,9,102.379,191.676,11,Felipe,Massa,Felipe Massa,6.0,Chinese Grand Prix,2014,102107.0,102.107,-9.0,-0.08814283056009872
22211,903,821,15,21,17,16.0,16,16,0.0,53,\N,\N,42,7,102.257,191.904,11,Esteban,Gutiérrez,Esteban Gutiérrez,17.0,Chinese Grand Prix,2014,68974.0,68.974,1.0,0.01449821671934352
22212,903,824,206,17,19,17.0,17,17,0.0,53,\N,\N,36,21,104.825,187.203,11,Jules,Bianchi,Jules Bianchi,19.0,Chinese Grand Prix,2014,49104.0,49.104,2.0,0.04072987943955686
22213,903,155,207,10,18,18.0,18,18,0.0,53,\N,\N,48,16,103.323,189.924,11,Kamui,Kobayashi,Kamui Kobayashi,18.0,Chinese Grand Prix,2014,75007.0,75.007,0.0,0.0
22214,903,820,206,4,21,19.0,19,19,0.0,52,\N,\N,50,13,102.875,190.751,12,Max,Chilton,Max Chilton,21.0,Chinese Grand Prix,2014,71545.0,71.545,2.0,0.027954434272136418
22215,903,828,207,9,20,20.0,20,20,0.0,52,\N,\N,30,19,103.62,189.38,12,Marcus,Ericsson,Marcus Ericsson,20.0,Chinese Grand Prix,2014,71376.0,71.376,0.0,0.0
22216,903,154,208,8,10,,R,21,0.0,28,\N,\N,4,20,104.366,188.026,6,Romain,Grosjean,Romain Grosjean,10.0,Chinese Grand Prix,2014,23213.0,23.213,,
22217,903,16,15,99,14,,R,22,0.0,5,\N,\N,2,22,118.376,165.773,5,Adrian,Sutil,Adrian Sutil,14.0,Chinese Grand Prix,2014,,,,
22218,904,1,131,44,1,1.0,1,1,25.0,66,41:05.2,6065155,54,3,89.483,187.275,1,Lewis,Hamilton,Lewis Hamilton,1.0,Spanish Grand Prix,2014,46541.0,46.541,0.0,0.0
22219,904,3,131,6,2,2.0,2,2,18.0,66,0.636,6065791,51,2,89.236,187.794,1,Nico,Rosberg,Nico Rosberg,2.0,Spanish Grand Prix,2014,44563.0,44.563,0.0,0.0
22220,904,817,9,3,3,3.0,3,3,15.0,66,49.014,6114169,65,5,90.012,186.175,1,Daniel,Ricciardo,Daniel Ricciardo,3.0,Spanish Grand Prix,2014,43799.0,43.799,0.0,0.0
22221,904,20,9,1,15,4.0,4,4,12.0,66,+1:16.702,6141857,55,1,88.918,188.465,1,Sebastian,Vettel,Sebastian Vettel,10.0,Spanish Grand Prix,2014,65181.0,65.181,6.0,0.09205136466148112
22222,904,822,3,77,4,5.0,5,5,10.0,66,+1:19.293,6144448,47,8,90.424,185.326,1,Valtteri,Bottas,Valtteri Bottas,4.0,Spanish Grand Prix,2014,45525.0,45.525,-1.0,-0.021965952773201538
22223,904,4,6,14,7,6.0,6,6,8.0,66,+1:27.743,6152898,55,4,89.898,186.411,1,Fernando,Alonso,Fernando Alonso,7.0,Spanish Grand Prix,2014,65648.0,65.648,1.0,0.015232756519619792
22224,904,8,6,7,6,7.0,7,7,6.0,65,\N,\N,53,11,90.58,185.007,11,Kimi,Räikkönen,Kimi Räikkönen,6.0,Spanish Grand Prix,2014,44783.0,44.783,-1.0,-0.022329901971730345
22225,904,154,208,8,5,8.0,8,8,4.0,65,\N,\N,47,14,91.068,184.016,11,Romain,Grosjean,Romain Grosjean,5.0,Spanish Grand Prix,2014,44204.0,44.204,-3.0,-0.0678671613428649
22226,904,815,10,11,11,9.0,9,9,2.0,65,\N,\N,39,13,90.756,184.648,11,Sergio,Pérez,Sergio Pérez,12.0,Spanish Grand Prix,2014,44649.0,44.649,3.0,0.06719075455217362
22227,904,807,10,27,10,10.0,10,10,1.0,65,\N,\N,42,16,91.411,183.325,11,Nico,Hülkenberg,Nico Hülkenberg,11.0,Spanish Grand Prix,2014,45079.0,45.079,1.0,0.022183278244859026
22228,904,18,1,22,8,11.0,11,11,0.0,65,\N,\N,43,10,90.563,185.042,11,Jenson,Button,Jenson Button,8.0,Spanish Grand Prix,2014,46218.0,46.218,-3.0,-0.06490977541217707
22229,904,825,1,20,14,12.0,12,12,0.0,65,\N,\N,43,7,90.318,185.544,11,Kevin,Magnussen,Kevin Magnussen,15.0,Spanish Grand Prix,2014,43662.0,43.662,3.0,0.0687096330905593
22230,904,13,3,19,9,13.0,13,13,0.0,65,\N,\N,55,9,90.468,185.236,11,Felipe,Massa,Felipe Massa,9.0,Spanish Grand Prix,2014,67575.0,67.575,-4.0,-0.05919348871624121
22231,904,826,5,26,12,14.0,14,14,0.0,65,\N,\N,59,6,90.269,185.645,11,Daniil,Kvyat,Daniil Kvyat,13.0,Spanish Grand Prix,2014,68528.0,68.528,-1.0,-0.014592575297688535
22232,904,813,208,13,22,15.0,15,15,0.0,65,\N,\N,39,15,91.235,183.679,11,Pastor,Maldonado,Pastor Maldonado,22.0,Spanish Grand Prix,2014,49875.0,49.875,7.0,0.14035087719298245
22233,904,821,15,21,13,16.0,16,16,0.0,65,\N,\N,55,12,90.666,184.832,11,Esteban,Gutiérrez,Esteban Gutiérrez,14.0,Spanish Grand Prix,2014,70868.0,70.868,-2.0,-0.02822148219224474
22234,904,16,15,99,16,17.0,17,17,0.0,65,\N,\N,38,17,91.473,183.201,11,Adrian,Sutil,Adrian Sutil,17.0,Spanish Grand Prix,2014,51391.0,51.391,0.0,0.0
22235,904,824,206,17,18,18.0,18,18,0.0,64,\N,\N,46,20,91.784,182.58,12,Jules,Bianchi,Jules Bianchi,19.0,Spanish Grand Prix,2014,45496.0,45.496,1.0,0.021979954281695094
22236,904,820,206,4,17,19.0,19,19,0.0,64,\N,\N,44,18,91.767,182.614,12,Max,Chilton,Max Chilton,18.0,Spanish Grand Prix,2014,71155.0,71.155,-1.0,-0.014053826154170473
22237,904,828,207,9,19,20.0,20,20,0.0,64,\N,\N,54,22,93.35,179.517,12,Marcus,Ericsson,Marcus Ericsson,20.0,Spanish Grand Prix,2014,49762.0,49.762,0.0,0.0
22238,904,155,207,10,20,,R,21,0.0,34,\N,\N,25,21,93.064,180.069,23,Kamui,Kobayashi,Kamui Kobayashi,21.0,Spanish Grand Prix,2014,22789.0,22.789,,
22239,904,818,5,25,21,,R,22,0.0,24,\N,\N,18,19,91.781,182.586,43,Jean-Éric,Vergne,Jean-Éric Vergne,16.0,Spanish Grand Prix,2014,22976.0,22.976,,
22240,905,3,131,6,1,1.0,1,1,25.0,78,49:27.7,6567661,33,4,79.425,151.388,1,Nico,Rosberg,Nico Rosberg,1.0,Monaco Grand Prix,2014,24672.0,24.672,0.0,0.0
22241,905,1,131,44,2,2.0,2,2,18.0,78,9.21,6576871,34,3,79.361,151.51,1,Lewis,Hamilton,Lewis Hamilton,2.0,Monaco Grand Prix,2014,27509.0,27.509,0.0,0.0
22242,905,817,9,3,3,3.0,3,3,15.0,78,9.614,6577275,70,2,79.252,151.718,1,Daniel,Ricciardo,Daniel Ricciardo,3.0,Monaco Grand Prix,2014,26584.0,26.584,0.0,0.0
22243,905,4,6,14,5,4.0,4,4,12.0,78,32.452,6600113,54,5,79.727,150.814,1,Fernando,Alonso,Fernando Alonso,5.0,Monaco Grand Prix,2014,26499.0,26.499,1.0,0.03773727310464546
22244,905,807,10,27,11,5.0,5,5,10.0,77,\N,\N,38,9,80.767,148.872,11,Nico,Hülkenberg,Nico Hülkenberg,11.0,Monaco Grand Prix,2014,25714.0,25.714,6.0,0.23333592595473285
22245,905,18,1,22,12,6.0,6,6,8.0,77,\N,\N,42,12,81.047,148.358,11,Jenson,Button,Jenson Button,12.0,Monaco Grand Prix,2014,25992.0,25.992,6.0,0.23084025854108955
22246,905,13,3,19,16,7.0,7,7,6.0,77,\N,\N,48,6,80.314,149.712,11,Felipe,Massa,Felipe Massa,16.0,Monaco Grand Prix,2014,24264.0,24.264,9.0,0.37091988130563797
22247,905,154,208,8,14,8.0,8,8,4.0,77,\N,\N,53,11,80.979,148.482,11,Romain,Grosjean,Romain Grosjean,14.0,Monaco Grand Prix,2014,51341.0,51.341,6.0,0.11686566292047292
22248,905,824,206,17,21,9.0,9,9,2.0,77,\N,\N,42,16,81.254,147.98,11,Jules,Bianchi,Jules Bianchi,19.0,Monaco Grand Prix,2014,32658.0,32.658,10.0,0.3062036866923878
22249,905,825,1,20,8,10.0,10,10,1.0,77,\N,\N,75,8,80.657,149.075,11,Kevin,Magnussen,Kevin Magnussen,8.0,Monaco Grand Prix,2014,28943.0,28.943,-2.0,-0.06910133711087309
22250,905,828,207,9,22,11.0,11,11,0.0,77,\N,\N,53,10,80.911,148.607,11,Marcus,Ericsson,Marcus Ericsson,22.0,Monaco Grand Prix,2014,53676.0,53.676,11.0,0.2049333035248528
22251,905,8,6,7,6,12.0,12,12,0.0,77,\N,\N,75,1,78.479,153.212,11,Kimi,Räikkönen,Kimi Räikkönen,6.0,Monaco Grand Prix,2014,82862.0,82.862,-6.0,-0.07240954840578312
22252,905,155,207,10,20,13.0,13,13,0.0,75,\N,\N,16,19,82.425,145.878,12,Kamui,Kobayashi,Kamui Kobayashi,21.0,Monaco Grand Prix,2014,50537.0,50.537,8.0,0.15829985950887468
22253,905,820,206,4,19,14.0,14,14,0.0,75,\N,\N,69,7,80.579,149.22,13,Max,Chilton,Max Chilton,20.0,Monaco Grand Prix,2014,96563.0,96.563,6.0,0.06213560059235939
22254,905,821,15,21,17,,R,15,0.0,59,\N,\N,41,15,81.146,148.177,3,Esteban,Gutiérrez,Esteban Gutiérrez,17.0,Monaco Grand Prix,2014,25906.0,25.906,,
22255,905,822,3,77,13,,R,16,0.0,55,\N,\N,50,14,81.105,148.252,5,Valtteri,Bottas,Valtteri Bottas,13.0,Monaco Grand Prix,2014,25595.0,25.595,,
22256,905,818,5,25,7,,R,17,0.0,50,\N,\N,35,13,81.083,148.292,5,Jean-Éric,Vergne,Jean-Éric Vergne,7.0,Monaco Grand Prix,2014,44829.0,44.829,,
22257,905,16,15,99,18,,R,18,0.0,23,\N,\N,23,17,81.761,147.062,3,Adrian,Sutil,Adrian Sutil,18.0,Monaco Grand Prix,2014,33207.0,33.207,,
22258,905,826,5,26,9,,R,19,0.0,10,\N,\N,8,18,82.011,146.614,26,Daniil,Kvyat,Daniil Kvyat,9.0,Monaco Grand Prix,2014,,,,
22259,905,20,9,1,4,,R,20,0.0,5,\N,\N,3,20,119.505,100.615,101,Sebastian,Vettel,Sebastian Vettel,4.0,Monaco Grand Prix,2014,66065.0,66.065,,
22260,905,815,10,11,10,,R,21,0.0,0,\N,\N,\N,0,\N,\N,4,Sergio,Pérez,Sergio Pérez,10.0,Monaco Grand Prix,2014,,,,
22261,905,813,208,13,15,,W,22,0.0,0,\N,\N,\N,0,\N,\N,54,Pastor,Maldonado,Pastor Maldonado,15.0,Monaco Grand Prix,2014,,,,
22262,906,817,9,3,6,1.0,1,1,25.0,70,39:12.8,5952830,68,4,78.64,199.638,1,Daniel,Ricciardo,Daniel Ricciardo,6.0,Canadian Grand Prix,2014,46880.0,46.88,5.0,0.10665529010238907
22263,906,3,131,6,1,2.0,2,2,18.0,70,4.236,5957066,33,7,78.881,199.028,1,Nico,Rosberg,Nico Rosberg,1.0,Canadian Grand Prix,2014,48984.0,48.984,-1.0,-0.020414829332026783
22264,906,20,9,1,3,3.0,3,3,15.0,70,5.247,5958077,48,10,79.171,198.299,1,Sebastian,Vettel,Sebastian Vettel,3.0,Canadian Grand Prix,2014,47244.0,47.244,0.0,0.0
22265,906,18,1,22,9,4.0,4,4,12.0,70,11.755,5964585,64,5,78.759,199.337,1,Jenson,Button,Jenson Button,9.0,Canadian Grand Prix,2014,48543.0,48.543,5.0,0.10300146262076922
22266,906,807,10,27,11,5.0,5,5,10.0,70,12.843,5965673,64,8,78.936,198.89,1,Nico,Hülkenberg,Nico Hülkenberg,11.0,Canadian Grand Prix,2014,23902.0,23.902,6.0,0.2510250188268764
22267,906,4,6,14,7,6.0,6,6,8.0,70,14.869,5967699,64,3,78.614,199.704,1,Fernando,Alonso,Fernando Alonso,7.0,Canadian Grand Prix,2014,47722.0,47.722,1.0,0.020954695947361802
22268,906,822,3,77,4,7.0,7,7,6.0,70,23.578,5976408,52,11,79.321,197.924,1,Valtteri,Bottas,Valtteri Bottas,4.0,Canadian Grand Prix,2014,47939.0,47.939,-3.0,-0.06257952815035775
22269,906,818,5,25,8,8.0,8,8,4.0,70,28.026,5980856,56,12,79.399,197.73,1,Jean-Éric,Vergne,Jean-Éric Vergne,8.0,Canadian Grand Prix,2014,48408.0,48.408,0.0,0.0
22270,906,825,1,20,12,9.0,9,9,2.0,70,29.254,5982084,56,6,78.819,199.185,1,Kevin,Magnussen,Kevin Magnussen,12.0,Canadian Grand Prix,2014,47386.0,47.386,3.0,0.06330983834887942
22271,906,8,6,7,10,10.0,10,10,1.0,70,53.678,6006508,68,2,78.529,199.921,1,Kimi,Räikkönen,Kimi Räikkönen,10.0,Canadian Grand Prix,2014,48146.0,48.146,0.0,0.0
22272,906,815,10,11,13,11.0,11,11,0.0,69,\N,\N,63,13,79.491,197.501,4,Sergio,Pérez,Sergio Pérez,13.0,Canadian Grand Prix,2014,23907.0,23.907,2.0,0.08365750616974107
22273,906,13,3,19,5,12.0,12,12,0.0,69,\N,\N,58,1,78.504,199.984,4,Felipe,Massa,Felipe Massa,5.0,Canadian Grand Prix,2014,51961.0,51.961,-7.0,-0.1347164219318335
22274,906,16,15,99,16,13.0,13,13,0.0,69,\N,\N,66,17,80.226,195.692,11,Adrian,Sutil,Adrian Sutil,16.0,Canadian Grand Prix,2014,47771.0,47.771,3.0,0.06279960645579954
22275,906,821,15,21,22,14.0,14,14,0.0,64,\N,\N,51,16,80.112,195.97,132,Esteban,Gutiérrez,Esteban Gutiérrez,22.0,Canadian Grand Prix,2014,73541.0,73.541,8.0,0.10878285582192247
22276,906,154,208,8,14,,R,15,0.0,59,\N,\N,54,14,79.65,197.107,65,Romain,Grosjean,Romain Grosjean,14.0,Canadian Grand Prix,2014,47799.0,47.799,,
22277,906,826,5,26,15,,R,16,0.0,47,\N,\N,43,15,79.978,196.298,79,Daniil,Kvyat,Daniil Kvyat,15.0,Canadian Grand Prix,2014,50933.0,50.933,,
22278,906,1,131,44,2,,R,17,0.0,46,\N,\N,24,9,78.942,198.875,23,Lewis,Hamilton,Lewis Hamilton,2.0,Canadian Grand Prix,2014,47971.0,47.971,,
22279,906,155,207,10,21,,R,18,0.0,23,\N,\N,20,19,83.13,188.856,22,Kamui,Kobayashi,Kamui Kobayashi,20.0,Canadian Grand Prix,2014,,,,
22280,906,813,208,13,17,,R,19,0.0,21,\N,\N,21,18,81.514,192.6,131,Pastor,Maldonado,Pastor Maldonado,17.0,Canadian Grand Prix,2014,,,,
22281,906,828,207,9,20,,R,20,0.0,7,\N,\N,7,20,111.041,141.385,101,Marcus,Ericsson,Marcus Ericsson,21.0,Canadian Grand Prix,2014,,,,
22282,906,820,206,4,18,,R,21,0.0,0,\N,\N,\N,0,\N,\N,4,Max,Chilton,Max Chilton,18.0,Canadian Grand Prix,2014,,,,
22283,906,824,206,17,19,,R,22,0.0,0,\N,\N,\N,0,\N,\N,4,Jules,Bianchi,Jules Bianchi,19.0,Canadian Grand Prix,2014,,,,
22284,907,3,131,6,3,1.0,1,1,25.0,71,27:55.0,5274976,50,6,72.598,214.518,1,Nico,Rosberg,Nico Rosberg,3.0,Austrian Grand Prix,2014,43138.0,43.138,2.0,0.0463628355510223
22285,907,1,131,44,9,2.0,2,2,18.0,71,1.932,5276908,41,2,72.217,215.65,1,Lewis,Hamilton,Lewis Hamilton,9.0,Austrian Grand Prix,2014,44781.0,44.781,7.0,0.1563162948571939
22286,907,822,3,77,2,3.0,3,3,15.0,71,8.172,5283148,63,3,72.581,214.568,1,Valtteri,Bottas,Valtteri Bottas,2.0,Austrian Grand Prix,2014,43341.0,43.341,-1.0,-0.02307284095890727
22287,907,13,3,19,1,4.0,4,4,12.0,71,17.358,5292334,63,4,72.586,214.553,1,Felipe,Massa,Felipe Massa,1.0,Austrian Grand Prix,2014,43992.0,43.992,-3.0,-0.06819421713038734
22288,907,4,6,14,4,5.0,5,5,10.0,71,18.553,5293529,58,5,72.595,214.527,1,Fernando,Alonso,Fernando Alonso,4.0,Austrian Grand Prix,2014,42510.0,42.51,-1.0,-0.02352387673488591
22289,907,815,10,11,15,6.0,6,6,8.0,71,28.546,5303522,59,1,72.142,215.874,1,Sergio,Pérez,Sergio Pérez,11.0,Austrian Grand Prix,2014,45730.0,45.73,5.0,0.10933741526350318
22290,907,825,1,20,6,7.0,7,7,6.0,71,32.031,5307007,53,7,72.746,214.081,1,Kevin,Magnussen,Kevin Magnussen,6.0,Austrian Grand Prix,2014,43552.0,43.552,-1.0,-0.02296105804555474
22291,907,817,9,3,5,8.0,8,8,4.0,71,43.522,5318498,55,10,73.06,213.161,1,Daniel,Ricciardo,Daniel Ricciardo,5.0,Austrian Grand Prix,2014,42865.0,42.865,-3.0,-0.06998716901901318
22292,907,807,10,27,10,9.0,9,9,2.0,71,44.137,5319113,60,11,73.156,212.882,1,Nico,Hülkenberg,Nico Hülkenberg,10.0,Austrian Grand Prix,2014,44166.0,44.166,1.0,0.02264185119775393
22293,907,8,6,7,8,10.0,10,10,1.0,71,47.777,5322753,55,9,72.884,213.676,1,Kimi,Räikkönen,Kimi Räikkönen,8.0,Austrian Grand Prix,2014,43532.0,43.532,-2.0,-0.04594321418726455
22294,907,18,1,22,11,11.0,11,11,0.0,71,50.966,5325942,60,8,72.858,213.752,1,Jenson,Button,Jenson Button,12.0,Austrian Grand Prix,2014,42747.0,42.747,1.0,0.023393454511427703
22295,907,813,208,13,13,12.0,12,12,0.0,70,\N,\N,64,12,73.187,212.791,11,Pastor,Maldonado,Pastor Maldonado,14.0,Austrian Grand Prix,2014,45955.0,45.955,2.0,0.04352083560004352
22296,907,16,15,99,16,13.0,13,13,0.0,70,\N,\N,59,14,73.709,211.284,11,Adrian,Sutil,Adrian Sutil,17.0,Austrian Grand Prix,2014,45409.0,45.409,4.0,0.08808826444096986
22297,907,154,208,8,22,14.0,14,14,0.0,70,\N,\N,42,15,73.953,210.587,11,Romain,Grosjean,Romain Grosjean,16.0,Austrian Grand Prix,2014,46096.0,46.096,2.0,0.04338771259979174
22298,907,824,206,17,18,15.0,15,15,0.0,69,\N,\N,65,19,74.476,209.108,12,Jules,Bianchi,Jules Bianchi,19.0,Austrian Grand Prix,2014,24452.0,24.452,4.0,0.16358580075249468
22299,907,155,207,10,19,16.0,16,16,0.0,69,\N,\N,40,22,75.274,206.892,12,Kamui,Kobayashi,Kamui Kobayashi,20.0,Austrian Grand Prix,2014,22480.0,22.48,4.0,0.17793594306049823
22300,907,820,206,4,21,17.0,17,17,0.0,69,\N,\N,40,21,74.847,208.072,12,Max,Chilton,Max Chilton,21.0,Austrian Grand Prix,2014,22977.0,22.977,4.0,0.17408713060886974
22301,907,828,207,9,20,18.0,18,18,0.0,69,\N,\N,33,20,74.672,208.56,12,Marcus,Ericsson,Marcus Ericsson,22.0,Austrian Grand Prix,2014,48355.0,48.355,4.0,0.08272153862061835
22302,907,821,15,21,17,19.0,19,19,0.0,69,\N,\N,53,16,74.036,210.351,12,Esteban,Gutiérrez,Esteban Gutiérrez,18.0,Austrian Grand Prix,2014,106819.0,106.819,-1.0,-0.009361630421554218
22303,907,818,5,25,14,,R,20,0.0,59,\N,\N,55,13,73.317,212.414,23,Jean-Éric,Vergne,Jean-Éric Vergne,15.0,Austrian Grand Prix,2014,44606.0,44.606,,
22304,907,20,9,1,12,,R,21,0.0,34,\N,\N,30,17,74.254,209.734,10,Sebastian,Vettel,Sebastian Vettel,13.0,Austrian Grand Prix,2014,51225.0,51.225,,
22305,907,826,5,26,7,,R,22,0.0,24,\N,\N,23,18,74.332,209.514,22,Daniil,Kvyat,Daniil Kvyat,7.0,Austrian Grand Prix,2014,21906.0,21.906,,
22306,908,1,131,44,6,1.0,1,1,25.0,52,26:52.1,8812094,26,1,97.176,218.239,1,Lewis,Hamilton,Lewis Hamilton,6.0,British Grand Prix,2014,58970.0,58.97,5.0,0.08478887569950823
22307,908,822,3,77,14,2.0,2,2,18.0,52,30.135,8842229,34,4,98.264,215.822,1,Valtteri,Bottas,Valtteri Bottas,17.0,British Grand Prix,2014,29104.0,29.104,15.0,0.5153930731170974
22308,908,817,9,3,8,3.0,3,3,15.0,52,46.495,8858589,34,7,98.459,215.395,1,Daniel,Ricciardo,Daniel Ricciardo,8.0,British Grand Prix,2014,28483.0,28.483,5.0,0.17554330653372185
22309,908,18,1,22,3,4.0,4,4,12.0,52,47.39,8859484,52,5,98.284,215.778,1,Jenson,Button,Jenson Button,3.0,British Grand Prix,2014,28645.0,28.645,-1.0,-0.03491010647582475
22310,908,20,9,1,2,5.0,5,5,10.0,52,53.864,8865958,52,2,97.481,217.556,1,Sebastian,Vettel,Sebastian Vettel,2.0,British Grand Prix,2014,57345.0,57.345,-3.0,-0.052314935914203504
22311,908,4,6,14,16,6.0,6,6,8.0,52,59.946,8872040,52,8,98.587,215.115,1,Fernando,Alonso,Fernando Alonso,19.0,British Grand Prix,2014,34410.0,34.41,13.0,0.3777971519907004
22312,908,825,1,20,5,7.0,7,7,6.0,52,+1:02.563,8874657,32,10,98.677,214.919,1,Kevin,Magnussen,Kevin Magnussen,5.0,British Grand Prix,2014,28745.0,28.745,-2.0,-0.06957731779439902
22313,908,807,10,27,4,8.0,8,8,4.0,52,+1:28.692,8900786,52,9,98.625,215.032,1,Nico,Hülkenberg,Nico Hülkenberg,4.0,British Grand Prix,2014,29579.0,29.579,-4.0,-0.13523107610128807
22314,908,826,5,26,9,9.0,9,9,2.0,52,+1:29.340,8901434,45,6,98.407,215.509,1,Daniil,Kvyat,Daniil Kvyat,9.0,British Grand Prix,2014,57275.0,57.275,0.0,0.0
22315,908,818,5,25,10,10.0,10,10,1.0,51,\N,\N,44,13,99.261,213.654,11,Jean-Éric,Vergne,Jean-Éric Vergne,10.0,British Grand Prix,2014,30218.0,30.218,0.0,0.0
22316,908,815,10,11,7,11.0,11,11,0.0,51,\N,\N,41,11,98.716,214.834,11,Sergio,Pérez,Sergio Pérez,7.0,British Grand Prix,2014,29599.0,29.599,-4.0,-0.13513970066556302
22317,908,154,208,8,11,12.0,12,12,0.0,51,\N,\N,48,12,98.919,214.393,11,Romain,Grosjean,Romain Grosjean,11.0,British Grand Prix,2014,29710.0,29.71,-1.0,-0.03365870077415012
22318,908,16,15,99,13,13.0,13,13,0.0,51,\N,\N,34,15,100.041,211.989,11,Adrian,Sutil,Adrian Sutil,16.0,British Grand Prix,2014,29956.0,29.956,3.0,0.10014688209373748
22319,908,824,206,17,12,14.0,14,14,0.0,51,\N,\N,51,14,99.961,212.158,11,Jules,Bianchi,Jules Bianchi,12.0,British Grand Prix,2014,30353.0,30.353,-2.0,-0.06589134517181168
22320,908,155,207,10,22,15.0,15,15,0.0,50,\N,\N,31,18,101.462,209.02,12,Kamui,Kobayashi,Kamui Kobayashi,22.0,British Grand Prix,2014,59047.0,59.047,7.0,0.11854962995579793
22321,908,820,206,4,17,16.0,16,16,0.0,50,\N,\N,50,17,100.399,211.233,12,Max,Chilton,Max Chilton,13.0,British Grand Prix,2014,52891.0,52.891,-3.0,-0.05672042502505152
22322,908,813,208,13,20,17.0,17,17,0.0,49,\N,\N,48,16,100.314,211.412,13,Pastor,Maldonado,Pastor Maldonado,15.0,British Grand Prix,2014,28831.0,28.831,-2.0,-0.06936977558877597
22323,908,3,131,6,1,,R,18,0.0,28,\N,\N,26,3,98.091,216.203,6,Nico,Rosberg,Nico Rosberg,1.0,British Grand Prix,2014,28329.0,28.329,,
22324,908,828,207,9,21,,R,19,0.0,11,\N,\N,7,20,104.319,203.295,22,Marcus,Ericsson,Marcus Ericsson,21.0,British Grand Prix,2014,,,,
